USGS-Seisnet-AVO,54.1488,-165.9725,142,0.2,2009-04-01 16:29:55,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1467,-165.9295,401,0.7,2009-02-24 15:57:51,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.146,-165.9753,315,0.5,2009-01-30 22:09:12,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.144,-165.9677,311,1.3,2008-12-16 22:21:13,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1442,-165.9607,156,0.5,2008-11-09 17:52:29,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1222,-165.9565,496,0.7,2008-11-02 15:00:38,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.125,-165.9908,437,0.6,2008-10-31 08:44:55,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.2262,-166.0868,468,0.8,2008-10-12 12:14:58,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.153,-165.9985,58,0.2,2008-10-05 02:32:28,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1485,-165.971,138,0.5,2008-10-02 09:51:19,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1525,-165.9732,159,0.1,2008-09-13 10:55:37,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1563,-165.9833,329,0.7,2008-09-13 10:55:18,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1542,-165.9798,140,-0.1,2008-09-13 10:46:23,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1522,-165.9913,306,1.1,2008-09-13 10:12:47,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.153,-165.9827,268,0.3,2008-09-13 10:12:40,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1345,-165.9755,340,0.1,2008-09-12 19:09:46,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1503,-165.9773,302,1.4,2008-09-07 12:04:07,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.139,-165.8327,494,0.6,2008-09-04 11:57:37,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1508,-165.9805,171,0.2,2008-09-02 03:52:07,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1502,-165.9803,141,0.1,2008-09-02 03:50:17,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1457,-165.981,210,0,2008-08-27 09:27:20,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1368,-165.9548,291,0.5,2008-08-19 16:34:24,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1422,-165.9793,300,-0.2,2008-08-10 01:37:46,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1537,-165.9742,22,0.4,2008-08-09 05:42:05,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1598,-166.0062,129,-0.5,2008-08-07 13:12:54,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.118,-165.9468,393,0.1,2008-07-26 19:09:31,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1518,-165.9665,173,-0.2,2008-07-25 21:27:19,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1622,-165.9657,333,-0.2,2008-07-25 21:27:14,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1542,-165.9722,140,-0.2,2008-07-25 21:17:36,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.151,-165.9785,104,-0.2,2008-07-25 21:17:32,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1727,-165.93,443,0.3,2008-07-25 21:06:04,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.169,-165.9507,393,0.1,2008-07-25 20:34:14,VT,54.1339988708496,-165.985992431641
USGS-Seisnet-AVO,54.1438,-165.937,-0,-0.2,2008-07-23 06:52:38,VT,54.1339988708496,-165.985992431641
