IRIS_global_seisnet,-6.3588,129.984,100,4.6,2005-10-24 03:56:48,,-6.30000019073486,130
IRIS_global_seisnet,-6.3251,130.0027,38.9,3.9,2005-10-14 01:32:02,,-6.30000019073486,130
IRIS_global_seisnet,-6.3674,130.1479,69.7,4.6,2005-10-03 13:22:23,,-6.30000019073486,130
IRIS_global_seisnet,-6.1589,130.1096,65.8,4.5,2005-08-16 05:57:04,,-6.30000019073486,130
IRIS_global_seisnet,-6.3978,130.1459,100.8,3.8,2005-05-28 20:30:25,,-6.30000019073486,130
IRIS_global_seisnet,-6.5094,130.054,132.5,3.9,2005-05-17 04:13:56,,-6.30000019073486,130
IRIS_global_seisnet,-6.5089,130.082,149.8,4.2,2005-05-07 20:31:27,,-6.30000019073486,130
IRIS_global_seisnet,-6.4101,130.1485,134,3.7,2005-03-11 15:08:24,,-6.30000019073486,130
IRIS_global_seisnet,-6.4261,130.2215,129.2,4,2005-02-09 17:22:59,,-6.30000019073486,130
IRIS_global_seisnet,-6.1027,129.9976,100,4.2,2005-01-19 14:26:53,,-6.30000019073486,130
IRIS_global_seisnet,-6.4547,130.1381,142.1,4.9,2004-11-08 13:37:57,,-6.30000019073486,130
IRIS_global_seisnet,-6.3593,130.0871,93.7,4.5,2004-10-30 03:07:34,,-6.30000019073486,130
IRIS_global_seisnet,-6.5212,130.0852,204.5,3.8,2004-09-30 06:57:43,,-6.30000019073486,130
IRIS_global_seisnet,-6.4495,130.0232,97.3,4.3,2004-09-14 14:41:41,,-6.30000019073486,130
IRIS_global_seisnet,-6.2931,129.7956,168.4,4.7,2004-09-08 16:55:16,,-6.30000019073486,130
IRIS_global_seisnet,-6.5481,129.9546,162.3,4.7,2004-06-26 07:11:36,,-6.30000019073486,130
IRIS_global_seisnet,-6.3846,130.2182,128.2,3.7,2004-06-24 12:45:32,,-6.30000019073486,130
IRIS_global_seisnet,-6.4623,129.8521,187.3,4.4,2004-06-16 13:34:34,,-6.30000019073486,130
IRIS_global_seisnet,-6.2877,129.8486,206.7,3.6,2004-05-25 19:57:48,,-6.30000019073486,130
IRIS_global_seisnet,-6.5193,129.8728,146.5,3.6,2004-05-17 20:45:22,,-6.30000019073486,130
IRIS_global_seisnet,-6.1355,129.9926,145,3.7,2004-05-11 09:06:17,,-6.30000019073486,130
